timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1653294367942,16673,Vets,200,,User threads 1-50,text,true,,3963,125,500,500,http://localhost:8080/vets.html,15275,0,0
1653294362041,22574,JS,200,,User threads 1-379,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,21870,0,0
1653294361839,22777,JS,200,,User threads 1-366,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,19982,0,0
1653294360739,23967,JS,200,,User threads 1-270,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,20980,0,0
1653294367731,16980,JS,200,,User threads 1-478,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,15693,0,0
1653294363645,21068,JS,200,,User threads 1-308,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,18365,0,0
1653294365241,19477,JS,200,,User threads 1-453,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,18282,0,0
1653294362640,22079,JS,200,,User threads 1-297,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,20168,0,0
1653294367843,17076,JS,200,,User threads 1-349,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,16070,0,0
1653294364029,20981,JS,200,,User threads 1-210,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,19988,0,0
1653294367642,17372,JS,200,,User threads 1-483,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,16272,0,0
1653294361246,23772,JS,200,,User threads 1-482,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,21760,0,0
1653294361744,23274,JS,200,,User threads 1-338,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,22269,0,0
1653294361248,23860,JS,200,,User threads 1-481,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,21468,0,0
1653294357852,27256,JS,200,,User threads 1-424,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,24774,0,0
1653294369329,15787,JS,200,,User threads 1-155,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,14292,0,0
1653294362640,22568,JS,200,,User threads 1-223,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,20780,0,0
1653294356753,28460,JS,200,,User threads 1-45,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,26059,0,0
1653294356351,28865,JS,200,,User threads 1-132,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,26364,0,0
1653294363841,21376,JS,200,,User threads 1-287,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,20179,0,0
1653294356352,28961,JS,200,,User threads 1-244,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,26275,0,0
1653294363447,21867,JS,200,,User threads 1-428,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,19363,0,0
1653294369238,16081,JS,200,,User threads 1-454,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,10883,0,0
1653294354357,31059,JS,200,,User threads 1-320,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,28456,0,0
1653294363941,21568,JS,200,,User threads 1-260,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,18972,0,0
1653294363946,21573,JS,200,,User threads 1-245,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,18972,0,0
1653294366936,18673,JS,200,,User threads 1-289,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,15985,0,0
1653294363544,22067,JS,200,,User threads 1-93,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,21865,0,0
1653294367933,17780,JS,200,,User threads 1-469,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,17473,0,0
1653294369327,16477,JS,200,,User threads 1-405,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,14786,0,0
1653294363641,22164,JS,200,,User threads 1-411,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,19580,0,0
1653294362552,23261,JS,200,,User threads 1-463,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,21358,0,0
1653294361545,24268,JS,200,,User threads 1-251,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,23771,0,0
1653294358837,27071,JS,200,,User threads 1-367,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,23974,0,0
1653294361541,24368,JS,200,,User threads 1-384,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,23870,0,0
1653294361156,24755,JS,200,,User threads 1-381,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,22861,0,0
1653294368763,17246,JS,200,,User threads 1-472,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,16647,0,0
1653294360439,25575,JS,200,,User threads 1-412,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,23578,0,0
1653294365743,20272,JS,200,,User threads 1-355,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,18175,0,0
1653294366139,19877,JS,200,,User threads 1-341,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,19267,0,0
1653294361839,24266,JS,200,,User threads 1-475,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,23674,0,0
1653294369234,16983,JS,200,,User threads 1-392,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,16181,0,0
1653294361849,24453,JS,200,,User threads 1-498,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,23565,0,0
1653294369327,16977,JS,200,,User threads 1-500,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,16080,0,0
1653294369436,16975,JS,200,,User threads 1-304,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,16669,0,0
1653294371135,15574,JS,200,,User threads 1-471,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,15471,0,0
1653294366942,20274,JS,200,,User threads 1-427,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,20272,0,0
1653294369834,17568,JS,200,,User threads 1-342,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,17475,0,0
1653294369542,17977,JS,200,,User threads 1-218,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,17263,0,0
1653294369930,17684,JS,200,,User threads 1-410,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,17481,0,0
1653294369843,17863,JS,200,,User threads 1-307,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,17567,0,0
1653294369234,18478,JS,200,,User threads 1-487,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,18282,0,0
1653294373030,14682,JS,200,,User threads 1-449,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,13776,0,0
1653294365142,22663,JS,200,,User threads 1-58,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,21859,0,0
1653294369632,18181,JS,200,,User threads 1-353,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,17986,0,0
1653294368636,19265,JS,200,,User threads 1-493,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,18585,0,0
1653294367639,20262,JS,200,,User threads 1-370,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,19580,0,0
1653294369632,18272,JS,200,,User threads 1-425,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,17586,0,0
1653294369340,18566,JS,200,,User threads 1-432,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,17881,0,0
1653294366134,21773,JS,200,,User threads 1-435,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,21079,0,0
1653294370831,17078,JS,200,,User threads 1-499,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,16391,0,0
1653294369528,18486,JS,200,,User threads 1-423,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,17876,0,0
1653294368826,19281,JS,200,,User threads 1-461,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,18884,0,0
1653294368338,19772,JS,200,,User threads 1-436,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,19372,0,0
1653294373532,14580,JS,200,,User threads 1-476,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,14084,0,0
1653294369733,18470,JS,200,,User threads 1-401,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,17571,0,0
1653294369932,18674,JS,200,,User threads 1-166,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,16874,0,0
1653294368650,19960,JS,200,,User threads 1-497,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,19958,0,0
1653294372727,15974,JS,200,,User threads 1-460,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,14989,0,0
1653294368338,20370,JS,200,,User threads 1-243,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,20368,0,0
1653294375625,13085,JS,200,,User threads 1-479,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,12385,0,0
1653294369930,18880,JS,200,,User threads 1-393,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,18771,0,0
1653294369733,19078,JS,200,,User threads 1-21,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,18972,0,0
1653294369733,19079,JS,200,,User threads 1-484,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,18976,0,0
1653294369836,18976,JS,200,,User threads 1-462,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,17776,0,0
1653294368526,20487,Vets,200,,User threads 1-9,text,true,,3963,125,500,500,http://localhost:8080/vets.html,20486,0,0
1653294376129,12975,Vets,200,,User threads 1-433,text,true,,3963,125,500,500,http://localhost:8080/vets.html,12975,0,0
1653294375825,13373,Vets,200,,User threads 1-337,text,true,,3963,125,500,500,http://localhost:8080/vets.html,13276,0,0
1653294371338,17864,Vets,200,,User threads 1-119,text,true,,3963,125,500,500,http://localhost:8080/vets.html,17862,0,0
1653294376128,13076,Vets,200,,User threads 1-152,text,true,,3963,125,500,500,http://localhost:8080/vets.html,13076,0,1
1653294376129,13175,Vets,200,,User threads 1-263,text,true,,3963,125,500,500,http://localhost:8080/vets.html,13175,0,1
1653294376035,13487,Vets,200,,User threads 1-56,text,true,,3963,125,500,500,http://localhost:8080/vets.html,13173,0,0
1653294375921,13688,Vets,200,,User threads 1-356,text,true,,3963,125,500,500,http://localhost:8080/vets.html,13286,0,0
1653294376221,13390,Vets,200,,User threads 1-279,text,true,,3963,125,500,500,http://localhost:8080/vets.html,12983,0,1
1653294375625,13986,Vets,200,,User threads 1-107,text,true,,3963,125,500,500,http://localhost:8080/vets.html,13986,0,1
1653294376223,13388,Vets,200,,User threads 1-311,text,true,,3963,125,500,500,http://localhost:8080/vets.html,13388,0,0
1653294375922,13689,Vets,200,,User threads 1-213,text,true,,3963,125,500,500,http://localhost:8080/vets.html,13382,0,1
1653294371032,18670,Vets,200,,User threads 1-75,text,true,,3963,125,500,500,http://localhost:8080/vets.html,18670,0,0
1653294371534,18168,Vets,200,,User threads 1-267,text,true,,3963,125,500,500,http://localhost:8080/vets.html,18168,0,0
1653294376021,13681,Vets,200,,User threads 1-60,text,true,,3963,125,500,500,http://localhost:8080/vets.html,13681,0,0
1653294367729,21979,Vets,200,,User threads 1-151,text,true,,3963,125,500,500,http://localhost:8080/vets.html,21979,0,0
1653294374625,15084,Vets,200,,User threads 1-178,text,true,,3963,125,500,500,http://localhost:8080/vets.html,15081,0,0
1653294375625,14184,Vets,200,,User threads 1-327,text,true,,3963,125,500,500,http://localhost:8080/vets.html,14183,0,0
1653294368044,21770,Vets,200,,User threads 1-17,text,true,,3963,125,500,500,http://localhost:8080/vets.html,21770,0,0
1653294369247,20663,Vets,200,,User threads 1-117,text,true,,3963,125,500,500,http://localhost:8080/vets.html,20663,0,0
1653294373030,17076,Vets,200,,User threads 1-148,text,true,,3963,125,500,500,http://localhost:8080/vets.html,17076,0,0
1653294371433,18675,Vets,200,,User threads 1-298,text,true,,3963,125,500,500,http://localhost:8080/vets.html,18674,0,0
1653294369436,20673,Vets,200,,User threads 1-283,text,true,,3963,125,500,500,http://localhost:8080/vets.html,20480,0,0
1653294370124,20177,Vets,200,,User threads 1-254,text,true,,3963,125,500,500,http://localhost:8080/vets.html,19983,0,0
1653294371534,18766,Vets,200,,User threads 1-496,text,true,,3963,125,500,500,http://localhost:8080/vets.html,18766,0,0
1653294373428,16872,Vets,200,,User threads 1-383,text,true,,3963,125,500,500,http://localhost:8080/vets.html,16678,0,0
1653294369931,20469,Vets,200,,User threads 1-80,text,true,,3963,125,500,500,http://localhost:8080/vets.html,20173,0,0
1653294372229,18171,Vets,200,,User threads 1-257,text,true,,3963,125,500,500,http://localhost:8080/vets.html,17874,0,0
1653294376128,14275,Vets,200,,User threads 1-206,text,true,,3963,125,500,500,http://localhost:8080/vets.html,13684,0,1
1653294366627,23777,Vets,200,,User threads 1-57,text,true,,3963,125,500,500,http://localhost:8080/vets.html,23380,0,0
1653294369643,20871,Vets,200,,User threads 1-26,text,true,,3963,125,500,500,http://localhost:8080/vets.html,20658,0,0
1653294374123,16391,Vets,200,,User threads 1-193,text,true,,3963,125,500,500,http://localhost:8080/vets.html,16391,0,0
1653294370740,19964,Vets,200,,User threads 1-78,text,true,,3963,125,500,500,http://localhost:8080/vets.html,19462,0,0
1653294369537,21175,Vets,200,,User threads 1-247,text,true,,3963,125,500,500,http://localhost:8080/vets.html,20762,0,0
1653294367942,22770,Vets,200,,User threads 1-5,text,true,,3963,125,500,500,http://localhost:8080/vets.html,22769,0,0
1653294374526,16189,Vets,200,,User threads 1-83,text,true,,3963,125,500,500,http://localhost:8080/vets.html,16184,0,1
1653294372831,17975,Vets,200,,User threads 1-87,text,true,,3963,125,500,500,http://localhost:8080/vets.html,17879,0,0
1653294362745,28064,Vets,200,,User threads 1-195,text,true,,3963,125,500,500,http://localhost:8080/vets.html,28063,0,0
1653294373428,17383,Vets,200,,User threads 1-62,text,true,,3963,125,500,500,http://localhost:8080/vets.html,17383,0,0
1653294348759,42148,Vets,200,,User threads 1-28,text,true,,3963,125,500,500,http://localhost:8080/vets.html,42147,0,0
1653294374327,16580,Vets,200,,User threads 1-208,text,true,,3963,125,500,500,http://localhost:8080/vets.html,16477,0,0
1653294351672,39236,Vets,200,,User threads 1-131,text,true,,3963,125,500,500,http://localhost:8080/vets.html,39236,0,0
1653294370231,20680,Vets,200,,User threads 1-365,text,true,,3963,125,500,500,http://localhost:8080/vets.html,20680,0,0
1653294374235,16679,Vets,200,,User threads 1-154,text,true,,3963,125,500,500,http://localhost:8080/vets.html,16674,0,1
1653294370527,20468,Vets,200,,User threads 1-319,text,true,,3963,125,500,500,http://localhost:8080/vets.html,20385,0,0
1653294374424,16573,Vets,200,,User threads 1-293,text,true,,3963,125,500,500,http://localhost:8080/vets.html,16491,0,0
1653294364941,26057,Vets,200,,User threads 1-23,text,true,,3963,125,500,500,http://localhost:8080/vets.html,26057,0,0
1653294357747,33251,Vets,200,,User threads 1-114,text,true,,3963,125,500,500,http://localhost:8080/vets.html,33169,0,0
1653294365138,25861,Vets,200,,User threads 1-181,text,true,,3963,125,500,500,http://localhost:8080/vets.html,25470,0,0
1653294362640,28361,Vets,200,,User threads 1-123,text,true,,3963,125,500,500,http://localhost:8080/vets.html,28356,0,0
1653294358139,32972,Vets,200,,User threads 1-32,text,true,,3963,125,500,500,http://localhost:8080/vets.html,32861,0,0
1653294354552,36652,Vets,200,,User threads 1-138,text,true,,3963,125,500,500,http://localhost:8080/vets.html,36453,0,0
1653294374224,16985,Vets,200,,User threads 1-236,text,true,,3963,125,500,500,http://localhost:8080/vets.html,15975,0,0
1653294373030,18180,Vets,200,,User threads 1-128,text,true,,3963,125,500,500,http://localhost:8080/vets.html,17374,0,1
1653294367145,24157,Vets,200,,User threads 1-221,text,true,,3963,125,500,500,http://localhost:8080/vets.html,24154,0,0
1653294368457,22951,Vets,200,,User threads 1-438,text,true,,3963,125,500,500,http://localhost:8080/vets.html,22951,0,0
1653294376521,14888,Vets,200,,User threads 1-447,text,true,,3963,125,500,500,http://localhost:8080/vets.html,14779,0,0
1653294372229,19269,Vets,200,,User threads 1-27,text,true,,3963,125,500,500,http://localhost:8080/vets.html,19268,0,1
1653294377921,13687,JS,200,,User threads 1-368,text,true,,85963,144,500,500,http://localhost:8080/webjars/jquery/jquery.min.js,13580,0,0
1653294369930,22470,Vets,200,,User threads 1-33,text,true,,3963,125,500,500,http://localhost:8080/vets.html,22470,0,0
1653294371338,21061,Vets,200,,User threads 1-420,text,true,,3963,125,500,500,http://localhost:8080/vets.html,21061,0,0
1653294371430,21078,Vets,200,,User threads 1-42,text,true,,3963,125,500,500,http://localhost:8080/vets.html,21078,0,0
1653294369643,22868,Vets,200,,User threads 1-421,text,true,,3963,125,500,500,http://localhost:8080/vets.html,22866,0,0
1653294373020,19491,Vets,200,,User threads 1-29,text,true,,3963,125,500,500,http://localhost:8080/vets.html,19489,0,2
1653294370236,22364,Vets,200,,User threads 1-142,text,true,,3963,125,500,500,http://localhost:8080/vets.html,22363,0,0
1653294376436,16166,Vets,200,,User threads 1-369,text,true,,3963,125,500,500,http://localhost:8080/vets.html,16162,0,0
1653294376428,16174,Vets,200,,User threads 1-296,text,true,,3963,125,500,500,http://localhost:8080/vets.html,16081,0,0
1653294377125,15587,Vets,200,,User threads 1-495,text,true,,3963,125,500,500,http://localhost:8080/vets.html,15587,0,0
1653294369436,23279,Vets,200,,User threads 1-84,text,true,,3963,125,500,500,http://localhost:8080/vets.html,23277,0,0
1653294369042,23673,Vets,200,,User threads 1-160,text,true,,3963,125,500,500,http://localhost:8080/vets.html,23673,0,0
1653294373020,19779,Vets,200,,User threads 1-41,text,true,,3963,125,500,500,http://localhost:8080/vets.html,19779,0,2
1653294369236,23564,Vets,200,,User threads 1-90,text,true,,3963,125,500,500,http://localhost:8080/vets.html,23564,0,0
1653294372736,20063,Vets,200,,User threads 1-390,text,true,,3963,125,500,500,http://localhost:8080/vets.html,20063,0,0
1653294369631,23169,Vets,200,,User threads 1-231,text,true,,3963,125,500,500,http://localhost:8080/vets.html,23169,0,0
1653294357343,35456,Vets,200,,User threads 1-200,text,true,,3963,125,500,500,http://localhost:8080/vets.html,35456,0,0
1653294367728,25073,Vets,200,,User threads 1-59,text,true,,3963,125,500,500,http://localhost:8080/vets.html,25073,0,0
1653294357847,35052,Vets,200,,User threads 1-300,text,true,,3963,125,500,500,http://localhost:8080/vets.html,34752,0,0
1653294373236,19670,Vets,200,,User threads 1-303,text,true,,3963,125,500,500,http://localhost:8080/vets.html,19670,0,0
1653294369147,23849,Vets,200,,User threads 1-79,text,true,,3963,125,500,500,http://localhost:8080/vets.html,23849,0,0
1653294369042,23955,Vets,200,,User threads 1-8,text,true,,3963,125,500,500,http://localhost:8080/vets.html,23954,0,0
1653294362941,30056,Vets,200,,User threads 1-185,text,true,,3963,125,500,500,http://localhost:8080/vets.html,29960,0,0
1653294373825,19173,Vets,200,,User threads 1-238,text,true,,3963,125,500,500,http://localhost:8080/vets.html,19171,0,0
1653294354051,38948,Vets,200,,User threads 1-281,text,true,,3963,125,500,500,http://localhost:8080/vets.html,38947,0,0
1653294371845,21253,Vets,200,,User threads 1-284,text,true,,3963,125,500,500,http://localhost:8080/vets.html,21252,0,0
1653294374227,18872,Vets,200,,User threads 1-361,text,true,,3963,125,500,500,http://localhost:8080/vets.html,18778,0,0
1653294369030,24177,Vets,200,,User threads 1-145,text,true,,3963,125,500,500,http://localhost:8080/vets.html,24176,0,0
1653294370236,22974,Vets,200,,User threads 1-125,text,true,,3963,125,500,500,http://localhost:8080/vets.html,22866,0,0
1653294373427,19876,Vets,200,,User threads 1-339,text,true,,3963,125,500,500,http://localhost:8080/vets.html,19876,0,0
1653294370640,22764,Vets,200,,User threads 1-150,text,true,,3963,125,500,500,http://localhost:8080/vets.html,22764,0,0
1653294366543,26966,Vets,200,,User threads 1-76,text,true,,3963,125,500,500,http://localhost:8080/vets.html,26963,0,0
1653294370026,23484,Vets,200,,User threads 1-2,text,true,,3963,125,500,500,http://localhost:8080/vets.html,23370,0,0
1653294368763,24747,Vets,200,,User threads 1-299,text,true,,3963,125,500,500,http://localhost:8080/vets.html,24140,0,0
1653294374625,18885,Vets,200,,User threads 1-375,text,true,,3963,125,500,500,http://localhost:8080/vets.html,18579,0,0
1653294370832,22764,Vets,200,,User threads 1-398,text,true,,3963,125,500,500,http://localhost:8080/vets.html,22265,0,0
1653294369733,23865,Vets,200,,User threads 1-444,text,true,,3963,125,500,500,http://localhost:8080/vets.html,23773,0,0
1653294373242,20355,Vets,200,,User threads 1-331,text,true,,3963,125,500,500,http://localhost:8080/vets.html,20059,0,0
1653294377227,16370,Vets,200,,User threads 1-212,text,true,,3963,125,500,500,http://localhost:8080/vets.html,15776,0,1
1653294373334,20263,Vets,200,,User threads 1-480,text,true,,3963,125,500,500,http://localhost:8080/vets.html,20173,0,0
1653294376826,16772,Vets,200,,User threads 1-157,text,true,,3963,125,500,500,http://localhost:8080/vets.html,16472,0,1
1653294372931,20667,Vets,200,,User threads 1-222,text,true,,3963,125,500,500,http://localhost:8080/vets.html,20467,0,0
1653294368763,24837,Vets,200,,User threads 1-69,text,true,,3963,125,500,500,http://localhost:8080/vets.html,24836,0,0
1653294371026,22573,Vets,200,,User threads 1-386,text,true,,3963,125,500,500,http://localhost:8080/vets.html,22477,0,0
1653294376823,16891,Vets,200,,User threads 1-272,text,true,,3963,125,500,500,http://localhost:8080/vets.html,16891,0,1
1653294368763,25035,Vets,200,,User threads 1-230,text,true,,3963,125,500,500,http://localhost:8080/vets.html,24635,0,0
1653294368457,25346,Vets,200,,User threads 1-326,text,true,,3963,125,500,500,http://localhost:8080/vets.html,24747,0,0
1653294373030,20774,Vets,200,,User threads 1-86,text,true,,3963,125,500,500,http://localhost:8080/vets.html,20773,0,1
1653294377721,16180,Vets,200,,User threads 1-415,text,true,,3963,125,500,500,http://localhost:8080/vets.html,16180,0,0
1653294363657,30247,Vets,200,,User threads 1-207,text,true,,3963,125,500,500,http://localhost:8080/vets.html,29639,0,0
1653294369542,24363,Vets,200,,User threads 1-156,text,true,,3963,125,500,500,http://localhost:8080/vets.html,24363,0,0
1653294374225,19679,Vets,200,,User threads 1-135,text,true,,3963,125,500,500,http://localhost:8080/vets.html,19676,0,1
1653294370334,23664,Vets,200,,User threads 1-336,text,true,,3963,125,500,500,http://localhost:8080/vets.html,23464,0,0
1653294371333,22664,Vets,200,,User threads 1-168,text,true,,3963,125,500,500,http://localhost:8080/vets.html,21565,0,0
1653294376231,17774,Vets,200,,User threads 1-429,text,true,,3963,125,500,500,http://localhost:8080/vets.html,17774,0,0
1653294369147,25047,Vets,200,,User threads 1-227,text,true,,3963,125,500,500,http://localhost:8080/vets.html,25047,0,0
1653294376823,17473,Vets,200,,User threads 1-417,text,true,,3963,125,500,500,http://localhost:8080/vets.html,17473,0,0
1653294371626,22672,Vets,200,,User threads 1-473,text,true,,3963,125,500,500,http://localhost:8080/vets.html,22471,0,0
1653294369733,24663,Vets,200,,User threads 1-291,text,true,,3963,125,500,500,http://localhost:8080/vets.html,24663,0,0
1653294371233,23165,Vets,200,,User threads 1-54,text,true,,3963,125,500,500,http://localhost:8080/vets.html,23165,0,0
1653294376436,17963,Vets,200,,User threads 1-201,text,true,,3963,125,500,500,http://localhost:8080/vets.html,17871,0,0
1653294371433,22968,Vets,200,,User threads 1-259,text,true,,3963,125,500,500,http://localhost:8080/vets.html,22662,0,0
1653294368036,26367,Vets,200,,User threads 1-34,text,true,,3963,125,500,500,http://localhost:8080/vets.html,26367,0,0
1653294373339,21166,Vets,200,,User threads 1-92,text,true,,3963,125,500,500,http://localhost:8080/vets.html,21060,0,1
1653294372931,21574,Vets,200,,User threads 1-43,text,true,,3963,125,500,500,http://localhost:8080/vets.html,21464,0,1
1653294376327,18178,Vets,200,,User threads 1-171,text,true,,3963,125,500,500,http://localhost:8080/vets.html,18178,0,1
1653294376322,18183,Vets,200,,User threads 1-374,text,true,,3963,125,500,500,http://localhost:8080/vets.html,17777,0,0
1653294377920,16585,Vets,200,,User threads 1-348,text,true,,3963,125,500,500,http://localhost:8080/vets.html,16279,0,1
1653294376929,17577,Vets,200,,User threads 1-61,text,true,,3963,125,500,500,http://localhost:8080/vets.html,17577,0,1
1653294376324,18182,Vets,200,,User threads 1-434,text,true,,3963,125,500,500,http://localhost:8080/vets.html,18182,0,0
1653294371233,23273,Vets,200,,User threads 1-37,text,true,,3963,125,500,500,http://localhost:8080/vets.html,23273,0,1
1653294373625,20881,Vets,200,,User threads 1-372,text,true,,3963,125,500,500,http://localhost:8080/vets.html,20881,0,0
1653294375431,19076,Vets,200,,User threads 1-288,text,true,,3963,125,500,500,http://localhost:8080/vets.html,18970,0,0
1653294372233,22361,Vets,200,,User threads 1-65,text,true,,3963,125,500,500,http://localhost:8080/vets.html,22273,0,0
1653294371025,23575,Vets,200,,User threads 1-332,text,true,,3963,125,500,500,http://localhost:8080/vets.html,23269,0,0
1653294379432,15168,Vets,200,,User threads 1-264,text,true,,3963,125,500,500,http://localhost:8080/vets.html,15168,0,0
1653294376524,18081,Vets,200,,User threads 1-360,text,true,,3963,125,500,500,http://localhost:8080/vets.html,17982,0,0
1653294373428,21265,Vets,200,,User threads 1-406,text,true,,3963,125,500,500,http://localhost:8080/vets.html,21167,0,0
1653294374625,20068,Vets,200,,User threads 1-345,text,true,,3963,125,500,500,http://localhost:8080/vets.html,19971,0,0
1653294373428,21268,Vets,200,,User threads 1-413,text,true,,3963,125,500,500,http://localhost:8080/vets.html,21267,0,0
1653294377625,17072,Vets,200,,User threads 1-416,text,true,,3963,125,500,500,http://localhost:8080/vets.html,16973,0,0
1653294376823,17971,Vets,200,,User threads 1-280,text,true,,3963,125,500,500,http://localhost:8080/vets.html,17373,0,1
1653294378125,16669,Vets,200,,User threads 1-136,text,true,,3963,125,500,500,http://localhost:8080/vets.html,16669,0,1
1653294377831,16963,Vets,200,,User threads 1-380,text,true,,3963,125,500,500,http://localhost:8080/vets.html,16864,0,0
1653294373427,21369,Vets,200,,User threads 1-203,text,true,,3963,125,500,500,http://localhost:8080/vets.html,20971,0,0
1653294365446,29460,Vets,200,,User threads 1-14,text,true,,3963,125,500,500,http://localhost:8080/vets.html,29247,0,0
1653294378323,16585,Vets,200,,User threads 1-464,text,true,,3963,125,500,500,http://localhost:8080/vets.html,16584,0,0
1653294364941,29968,Vets,200,,User threads 1-89,text,true,,3963,125,500,500,http://localhost:8080/vets.html,29967,0,0
1653294369834,25171,Vets,200,,User threads 1-110,text,true,,3963,125,500,500,http://localhost:8080/vets.html,25171,0,0
1653294378116,16890,Vets,200,,User threads 1-105,text,true,,3963,125,500,500,http://localhost:8080/vets.html,16890,0,2
